date,currency_code,rate,units
2024.03.31,AMD,0.094144,1
2024.03.31,DOP,0.65004,1
2024.03.31,IRR,0.00090593,1
2024.03.31,IQD,0.029045,1
2024.03.31,KGS,0.42551,1
2024.03.31,LBP,0.000425,1
2024.03.31,LYD,7.8762,1
2024.03.31,MYR,8.022,1
2024.03.31,MAD,3.7715,1
2024.03.31,PKR,0.13675,1
2024.03.31,SAR,10.1456,1
2024.03.31,VND,0.0015437,1
2024.03.31,THB,1.05901,1
2024.03.31,AED,10.3594,1
2024.03.31,TND,12.1956,1
2024.03.31,UZS,0.0030447,1
2024.03.31,TWD,1.20401,1
2024.03.31,TMT,10.8712,1
2024.03.31,RSD,0.3516,1
2024.03.31,TJS,3.4733,1
2024.03.31,GEL,14.3241,1
2024.03.31,BRL,7.6217,1
2024.03.31,XAU,86820.49,1
2024.03.31,XAG,968.09,1
2024.03.31,XPT,35516.55,1
2024.03.31,XPD,39860.32,1
2024.04.01,AUD,25.4731,1
2024.04.01,CAD,28.7804,1
2024.04.01,CNY,5.4965,1
2024.04.01,CZK,1.6656,1
2024.04.01,DKK,5.6555,1
2024.04.01,HKD,4.9834,1
2024.04.01,HUF,0.106164,10
2024.04.01,INR,0.46785,1
2024.04.01,IDR,0.0024568,1
2024.04.01,ILS,10.5942,1
2024.04.01,JPY,0.25783,10
2024.04.01,KZT,0.087019,100
2024.04.01,KRW,0.028378,1
2024.04.01,MXN,2.3383,1
2024.04.01,MDL,2.2101,1
2024.04.01,NZD,23.3633,1
2024.04.01,NOK,3.6105,1
2024.04.01,RUB,0.42268,1
2024.04.01,SGD,28.9384,1
2024.04.01,ZAR,2.0533,1
2024.04.01,SEK,3.6581,1
2024.04.01,CHF,43.034,1
2024.04.01,EGP,0.824,1
2024.04.01,GBP,49.2498,1
2024.04.01,USD,38.9974,1
2024.04.01,BYN,14.1747,1
2024.04.01,AZN,22.9396,1
2024.04.01,RON,8.4633,1
2024.04.01,TRY,1.2079,1
2024.04.01,XDR,51.798,1
2024.04.01,BGN,21.5561,1
2024.04.01,EUR,42.1601,1
2024.04.01,PLN,9.7772,1
2024.04.01,DZD,0.29133,1
2024.04.01,BDT,0.35452,1
2024.04.01,AMD,0.099159,1
2024.04.01,DOP,0.66115,1
2024.04.01,IRR,0.00092851,1
2024.04.01,IQD,0.029769,1
2024.04.01,KGS,0.43587,1
2024.04.01,LBP,0.000436,1
2024.04.01,LYD,8.0586,1
2024.04.01,MYR,8.2657,1
2024.04.01,MAD,3.8465,1
2024.04.01,PKR,0.14042,1
2024.04.01,SAR,10.3982,1
2024.04.01,VND,0.0015718,1
2024.04.01,THB,1.07729,1
2024.04.01,AED,10.6188,1
2024.04.01,TND,12.4776,1
2024.04.01,UZS,0.0030882,1
2024.04.01,TWD,1.221,1
2024.04.01,TMT,11.1421,1
2024.04.01,RSD,0.36025,1
2024.04.01,TJS,3.561,1
2024.04.01,GEL,14.9113,1
2024.04.01,BRL,7.2282,1
2024.04.01,XAU,86353.89,1
2024.04.01,XAG,957.0,1
2024.04.01,XPT,35370.64,1
2024.04.01,XPD,39660.36,1
2024.04.02,AUD,25.4612,1
2024.04.02,CAD,28.8376,1
2024.04.02,CNY,5.4043,1
2024.04.02,CZK,1.6664,1
2024.04.02,DKK,5.6494,1
2024.04.02,HKD,4.9937,1
2024.04.02,HUF,0.107043,10
2024.04.02,INR,0.46851,1
2024.04.02,IDR,0.0024557,1
2024.04.02,ILS,10.6745,1
2024.04.02,JPY,0.25811,10
2024.04.02,KZT,0.087357,100
2024.04.02,KRW,0.028968,1
2024.04.02,MXN,2.3619,1
2024.04.02,MDL,2.2131,1
2024.04.02,NZD,23.3512,1
2024.04.02,NOK,3.5875,1
2024.04.02,RUB,0.42209,1
2024.04.02,SGD,28.9594,1
2024.04.02,ZAR,2.0694,1
2024.04.02,SEK,3.6467,1
2024.04.02,CHF,43.3347,1
2024.04.02,EGP,0.8277,1
2024.04.02,GBP,49.2949,1
2024.04.02,USD,39.0749,1
2024.04.02,BYN,14.2029,1
2024.04.02,AZN,23.0001,1
2024.04.02,RON,8.478,1
2024.04.02,TRY,1.2076,1
2024.04.02,XDR,51.7408,1
2024.04.02,BGN,21.5467,1
2024.04.02,EUR,42.1384,1
2024.04.02,PLN,9.8265,1
2024.04.02,DZD,0.29133,1
2024.04.02,BDT,0.35452,1
2024.04.02,AMD,0.099159,1
2024.04.02,DOP,0.66115,1
2024.04.02,IRR,0.00092851,1
2024.04.02,IQD,0.029769,1
2024.04.02,KGS,0.43587,1
2024.04.02,LBP,0.000436,1
2024.04.02,LYD,8.0586,1
2024.04.02,MYR,8.2657,1
2024.04.02,MAD,3.8465,1
2024.04.02,PKR,0.14042,1
2024.04.02,SAR,10.3982,1
2024.04.02,VND,0.0015718,1
2024.04.02,THB,1.07729,1
2024.04.02,AED,10.6188,1
2024.04.02,TND,12.4776,1
2024.04.02,UZS,0.0030882,1
2024.04.02,TWD,1.221,1
2024.04.02,TMT,11.1421,1
2024.04.02,RSD,0.36025,1
2024.04.02,TJS,3.561,1
2024.04.02,GEL,14.9113,1
2024.04.02,BRL,7.2282,1
2024.04.02,XAU,87812.24,1
2024.04.02,XAG,977.52,1
2024.04.02,XPT,35593.72,1
2024.04.02,XPD,39523.87,1
2024.04.03,AUD,25.5839,1
2024.04.03,CAD,28.9976,1
2024.04.03,CNY,5.4345,1
2024.04.03,CZK,1.668,1
2024.04.03,DKK,5.6685,1
2024.04.03,HKD,5.0232,1
2024.04.03,HUF,0.106933,10
2024.04.03,INR,0.47162,1
2024.04.03,IDR,0.0024735,1
2024.04.03,ILS,10.6231,1
2024.04.03,JPY,0.2593,10
2024.04.03,KZT,0.087913,100
2024.04.03,KRW,0.029078,1
2024.04.03,MXN,2.3687,1
2024.04.03,MDL,2.2192,1
2024.04.03,NZD,23.4369,1
2024.04.03,NOK,3.6119,1
2024.04.03,RUB,0.42495,1
2024.04.03,SGD,29.0791,1
2024.04.03,ZAR,2.0909,1
2024.04.03,SEK,3.6584,1
2024.04.03,CHF,43.3127,1
2024.04.03,EGP,0.8338,1
2024.04.03,GBP,49.4435,1
2024.04.03,USD,39.3236,1
2024.04.03,BYN,14.2933,1
2024.04.03,AZN,23.1465,1
2024.04.03,RON,8.5066,1
2024.04.03,TRY,1.22,1
2024.04.03,XDR,51.9976,1
2024.04.03,BGN,21.6135,1
2024.04.03,EUR,42.2768,1
2024.04.03,PLN,9.839,1
2024.04.03,DZD,0.29133,1
2024.04.03,BDT,0.35452,1
2024.04.03,AMD,0.099159,1
2024.04.03,DOP,0.66115,1
2024.04.03,IRR,0.00092851,1
2024.04.03,IQD,0.029769,1
2024.04.03,KGS,0.43587,1
2024.04.03,LBP,0.000436,1
2024.04.03,LYD,8.0586,1
2024.04.03,MYR,8.2657,1
2024.04.03,MAD,3.8465,1
2024.04.03,PKR,0.14042,1
2024.04.03,SAR,10.3982,1
2024.04.03,VND,0.0015718,1
2024.04.03,THB,1.07729,1
2024.04.03,AED,10.6188,1
2024.04.03,TND,12.4776,1
2024.04.03,UZS,0.0030882,1
2024.04.03,TWD,1.221,1
2024.04.03,TMT,11.1421,1
2024.04.03,RSD,0.36025,1
2024.04.03,TJS,3.561,1
2024.04.03,GEL,14.9113,1
2024.04.03,BRL,7.2282,1
2024.04.03,XAU,88846.56,1
2024.04.03,XAG,1004.86,1
2024.04.03,XPT,36118.33,1
2024.04.03,XPD,40139.56,1
2024.04.04,AUD,25.5436,1
2024.04.04,CAD,28.8944,1
2024.04.04,CNY,5.4169,1
2024.04.04,CZK,1.6675,1
2024.04.04,DKK,5.6662,1
2024.04.04,HKD,5.0064,1
2024.04.04,HUF,0.107476,10
2024.04.04,INR,0.46975,1
2024.04.04,IDR,0.0024611,1
2024.04.04,ILS,10.518,1
2024.04.04,JPY,0.25825,10
2024.04.04,KZT,0.087685,100
2024.04.04,KRW,0.029062,1
2024.04.04,MXN,2.3642,1
2024.04.04,MDL,2.2109,1
2024.04.04,NZD,23.3996,1
2024.04.04,NOK,3.6236,1
2024.04.04,RUB,0.42457,1
2024.04.04,SGD,29.0013,1
2024.04.04,ZAR,2.0853,1
2024.04.04,SEK,3.6515,1
2024.04.04,CHF,43.1619,1
2024.04.04,EGP,0.8268,1
2024.04.04,GBP,49.2959,1
2024.04.04,USD,39.1953,1
2024.04.04,BYN,14.2466,1
2024.04.04,AZN,23.0561,1
2024.04.04,RON,8.5059,1
2024.04.04,TRY,1.227,1
2024.04.04,XDR,51.8733,1
2024.04.04,BGN,21.6083,1
2024.04.04,EUR,42.2643,1
2024.04.04,PLN,9.8369,1
2024.04.04,DZD,0.29133,1
2024.04.04,BDT,0.35452,1
2024.04.04,AMD,0.099159,1
2024.04.04,DOP,0.66115,1
2024.04.04,IRR,0.00092851,1
2024.04.04,IQD,0.029769,1
2024.04.04,KGS,0.43587,1
2024.04.04,LBP,0.000436,1
2024.04.04,LYD,8.0586,1
2024.04.04,MYR,8.2657,1
2024.04.04,MAD,3.8465,1
2024.04.04,PKR,0.14042,1
2024.04.04,SAR,10.3982,1
2024.04.04,VND,0.0015718,1
2024.04.04,THB,1.07729,1
2024.04.04,AED,10.6188,1
2024.04.04,TND,12.4776,1
2024.04.04,UZS,0.0030882,1
2024.04.04,TWD,1.221,1
2024.04.04,TMT,11.1421,1
2024.04.04,RSD,0.36025,1
2024.04.04,TJS,3.561,1
2024.04.04,GEL,14.9113,1
2024.04.04,BRL,7.2282,1
2024.04.04,XAU,89092.09,1
2024.04.04,XAG,1033.09,1
2024.04.04,XPT,36357.17,1
2024.04.04,XPD,39463.0,1
2024.04.05,AUD,25.763,1
2024.04.05,CAD,28.8995,1
2024.04.05,CNY,5.3934,1
2024.04.05,CZK,1.6723,1
2024.04.05,DKK,5.6779,1
2024.04.05,HKD,4.9842,1
2024.04.05,HUF,0.10808,10
2024.04.05,INR,0.46759,1
2024.04.05,IDR,0.0024536,1
2024.04.05,ILS,10.4955,1
2024.04.05,JPY,0.25715,10
2024.04.05,KZT,0.087377,100
2024.04.05,KRW,0.028968,1
2024.04.05,MXN,2.3591,1
2024.04.05,MDL,2.1996,1
2024.04.05,NZD,23.5486,1
2024.04.05,NOK,3.652,1
2024.04.05,RUB,0.42309,1
2024.04.05,SGD,28.9553,1
2024.04.05,ZAR,2.0895,1
2024.04.05,SEK,3.6824,1
2024.04.05,CHF,43.0163,1
2024.04.05,EGP,0.8238,1
2024.04.05,GBP,49.3624,1
2024.04.05,USD,39.0201,1
2024.04.05,BYN,14.1829,1
2024.04.05,AZN,22.9679,1
2024.04.05,RON,8.5217,1
2024.04.05,TRY,1.2234,1
2024.04.05,XDR,51.7682,1
2024.04.05,BGN,21.6538,1
2024.04.05,EUR,42.3485,1
2024.04.05,PLN,9.859,1
2024.04.05,DZD,0.29133,1
2024.04.05,BDT,0.35452,1
2024.04.05,AMD,0.099159,1
2024.04.05,DOP,0.66115,1
2024.04.05,IRR,0.00092851,1
2024.04.05,IQD,0.029769,1
2024.04.05,KGS,0.43587,1
2024.04.05,LBP,0.000436,1
2024.04.05,LYD,8.0586,1
2024.04.05,MYR,8.2657,1
2024.04.05,MAD,3.8465,1
2024.04.05,PKR,0.14042,1
2024.04.05,SAR,10.3982,1
2024.04.05,VND,0.0015718,1
2024.04.05,THB,1.07729,1
2024.04.05,AED,10.6188,1
2024.04.05,TND,12.4776,1
2024.04.05,UZS,0.0030882,1
2024.04.05,TWD,1.221,1
2024.04.05,TMT,11.1421,1
2024.04.05,RSD,0.36025,1
2024.04.05,TJS,3.561,1
2024.04.05,GEL,14.9113,1
2024.04.05,BRL,7.2282,1
2024.04.05,XAU,89366.95,1
2024.04.05,XAG,1052.66,1
2024.04.05,XPT,36675.38,1
2024.04.05,XPD,39546.09,1
2024.04.06,AUD,25.763,1
2024.04.06,CAD,28.8995,1
2024.04.06,CNY,5.3934,1
2024.04.06,CZK,1.6723,1
2024.04.06,DKK,5.6779,1
2024.04.06,HKD,4.9842,1
2024.04.06,HUF,0.10808,10
2024.04.06,INR,0.46759,1
2024.04.06,IDR,0.0024536,1
2024.04.06,ILS,10.4955,1
2024.04.06,JPY,0.25715,10
2024.04.06,KZT,0.087377,100
2024.04.06,KRW,0.028968,1
2024.04.06,MXN,2.3591,1
2024.04.06,MDL,2.1996,1
2024.04.06,NZD,23.5486,1
2024.04.06,NOK,3.652,1
2024.04.06,RUB,0.42309,1
2024.04.06,SGD,28.9553,1
2024.04.06,ZAR,2.0895,1
2024.04.06,SEK,3.6824,1
2024.04.06,CHF,43.0163,1
2024.04.06,EGP,0.8238,1
2024.04.06,GBP,49.3624,1
2024.04.06,USD,39.0201,1
2024.04.06,BYN,14.1829,1
2024.04.06,AZN,22.9679,1
2024.04.06,RON,8.5217,1
2024.04.06,TRY,1.2234,1
2024.04.06,XDR,51.7682,1
2024.04.06,BGN,21.6538,1
2024.04.06,EUR,42.3485,1
2024.04.06,PLN,9.859,1
2024.04.06,DZD,0.29133,1
2024.04.06,BDT,0.35452,1
2024.04.06,AMD,0.099159,1
2024.04.06,DOP,0.66115,1
2024.04.06,IRR,0.00092851,1
2024.04.06,IQD,0.029769,1
2024.04.06,KGS,0.43587,1
2024.04.06,LBP,0.000436,1
2024.04.06,LYD,8.0586,1
2024.04.06,MYR,8.2657,1
2024.04.06,MAD,3.8465,1
2024.04.06,PKR,0.14042,1
2024.04.06,SAR,10.3982,1
2024.04.06,VND,0.0015718,1
2024.04.06,THB,1.07729,1
2024.04.06,AED,10.6188,1
2024.04.06,TND,12.4776,1
2024.04.06,UZS,0.0030882,1
2024.04.06,TWD,1.221,1
2024.04.06,TMT,11.1421,1
2024.04.06,RSD,0.36025,1
2024.04.06,TJS,3.561,1
2024.04.06,GEL,14.9113,1
2024.04.06,BRL,7.2282,1
2024.04.06,XAU,89366.95,1
2024.04.06,XAG,1052.66,1
2024.04.06,XPT,36675.38,1
2024.04.06,XPD,39546.09,1
2024.04.07,AUD,25.763,1
2024.04.07,CAD,28.8995,1
2024.04.07,CNY,5.3934,1
2024.04.07,CZK,1.6723,1
2024.04.07,DKK,5.6779,1
2024.04.07,HKD,4.9842,1
2024.04.07,HUF,0.10808,10
2024.04.07,INR,0.46759,1
2024.04.07,IDR,0.0024536,1
2024.04.07,ILS,10.4955,1
2024.04.07,JPY,0.25715,10
2024.04.07,KZT,0.087377,100
2024.04.07,KRW,0.028968,1
2024.04.07,MXN,2.3591,1
2024.04.07,MDL,2.1996,1
2024.04.07,NZD,23.5486,1
2024.04.07,NOK,3.652,1
2024.04.07,RUB,0.42309,1
2024.04.07,SGD,28.9553,1
2024.04.07,ZAR,2.0895,1
2024.04.07,SEK,3.6824,1
2024.04.07,CHF,43.0163,1
2024.04.07,EGP,0.8238,1
2024.04.07,GBP,49.3624,1
2024.04.07,USD,39.0201,1
2024.04.07,BYN,14.1829,1
2024.04.07,AZN,22.9679,1
2024.04.07,RON,8.5217,1
2024.04.07,TRY,1.2234,1
2024.04.07,XDR,51.7682,1
2024.04.07,BGN,21.6538,1
2024.04.07,EUR,42.3485,1
2024.04.07,PLN,9.859,1
2024.04.07,DZD,0.29133,1
2024.04.07,BDT,0.35452,1
2024.04.07,AMD,0.099159,1
2024.04.07,DOP,0.66115,1
2024.04.07,IRR,0.00092851,1
2024.04.07,IQD,0.029769,1
2024.04.07,KGS,0.43587,1
2024.04.07,LBP,0.000436,1
2024.04.07,LYD,8.0586,1
2024.04.07,MYR,8.2657,1
2024.04.07,MAD,3.8465,1
2024.04.07,PKR,0.14042,1
2024.04.07,SAR,10.3982,1
2024.04.07,VND,0.0015718,1
2024.04.07,THB,1.07729,1
2024.04.07,AED,10.6188,1
2024.04.07,TND,12.4776,1
2024.04.07,UZS,0.0030882,1
2024.04.07,TWD,1.221,1
2024.04.07,TMT,11.1421,1
2024.04.07,RSD,0.36025,1
2024.04.07,TJS,3.561,1
2024.04.07,GEL,14.9113,1
2024.04.07,BRL,7.2282,1
2024.04.07,XAU,89366.95,1
2024.04.07,XAG,1052.66,1
2024.04.07,XPT,36675.38,1
2024.04.07,XPD,39546.09,1
2024.04.08,AUD,25.5747,1
2024.04.08,CAD,28.6479,1
2024.04.08,CNY,5.369,1
2024.04.08,CZK,1.6645,1
2024.04.08,DKK,5.643,1
2024.04.08,HKD,4.9619,1
2024.04.08,HUF,0.107851,10
2024.04.08,INR,0.4664,1
2024.04.08,IDR,0.0024478,1
2024.04.08,ILS,10.3409,1
2024.04.08,JPY,0.25658,10
2024.04.08,KZT,0.086947,100
2024.04.08,KRW,0.028715,1
2024.04.08,MXN,2.3495,1
2024.04.08,MDL,2.1933,1
2024.04.08,NZD,23.3917,1
2024.04.08,NOK,3.6285,1
2024.04.08,RUB,0.41987,1
2024.04.08,SGD,28.8201,1
2024.04.08,ZAR,2.0884,1
2024.04.08,SEK,3.6537,1
2024.04.08,CHF,43.002,1
2024.04.08,EGP,0.8198,1
2024.04.08,GBP,49.0712,1
2024.04.08,USD,38.8437,1
2024.04.08,BYN,14.1188,1
2024.04.08,AZN,22.864,1
2024.04.08,RON,8.473,1
2024.04.08,TRY,1.2145,1
2024.04.08,XDR,51.512,1
2024.04.08,BGN,21.5212,1
2024.04.08,EUR,42.091,1
2024.04.08,PLN,9.8244,1
2024.04.08,DZD,0.29133,1
2024.04.08,BDT,0.35452,1
2024.04.08,AMD,0.099159,1
2024.04.08,DOP,0.66115,1
2024.04.08,IRR,0.00092851,1
2024.04.08,IQD,0.029769,1
2024.04.08,KGS,0.43587,1
2024.04.08,LBP,0.000436,1
2024.04.08,LYD,8.0586,1
2024.04.08,MYR,8.2657,1
2024.04.08,MAD,3.8465,1
2024.04.08,PKR,0.14042,1
2024.04.08,SAR,10.3982,1
2024.04.08,VND,0.0015718,1
2024.04.08,THB,1.07729,1
2024.04.08,AED,10.6188,1
2024.04.08,TND,12.4776,1
2024.04.08,UZS,0.0030882,1
2024.04.08,TWD,1.221,1
2024.04.08,TMT,11.1421,1
2024.04.08,RSD,0.36025,1
2024.04.08,TJS,3.561,1
2024.04.08,GEL,14.9113,1
2024.04.08,BRL,7.2282,1
2024.04.08,XAU,88985.48,1
2024.04.08,XAG,1037.12,1
2024.04.08,XPT,35847.69,1
2024.04.08,XPD,39394.5,1
2024.04.09,AUD,25.6815,1
2024.04.09,CAD,28.6762,1
2024.04.09,CNY,5.3906,1
2024.04.09,CZK,1.6645,1
2024.04.09,DKK,5.6579,1
2024.04.09,HKD,4.9783,1
2024.04.09,HUF,0.108007,10
2024.04.09,INR,0.46793,1
2024.04.09,IDR,0.0024569,1
2024.04.09,ILS,10.551,1
2024.04.09,JPY,0.25665,10
2024.04.09,KZT,0.087431,100
2024.04.09,KRW,0.028808,1
2024.04.09,MXN,2.3688,1
2024.04.09,MDL,2.2027,1
2024.04.09,NZD,23.4709,1
2024.04.09,NOK,3.6424,1
2024.04.09,RUB,0.42159,1
2024.04.09,SGD,28.893,1
2024.04.09,ZAR,2.0943,1
2024.04.09,SEK,3.6784,1
2024.04.09,CHF,43.0191,1
2024.04.09,EGP,0.8196,1
2024.04.09,GBP,49.2031,1
2024.04.09,USD,38.9882,1
2024.04.09,BYN,14.1713,1
2024.04.09,AZN,22.9491,1
2024.04.09,RON,8.494,1
2024.04.09,TRY,1.2112,1
2024.04.09,XDR,51.672,1
2024.04.09,BGN,21.5798,1
2024.04.09,EUR,42.2008,1
2024.04.09,PLN,9.8654,1
2024.04.09,DZD,0.29133,1
2024.04.09,BDT,0.35452,1
2024.04.09,AMD,0.099159,1
2024.04.09,DOP,0.66115,1
2024.04.09,IRR,0.00092851,1
2024.04.09,IQD,0.029769,1
2024.04.09,KGS,0.43587,1
2024.04.09,LBP,0.000436,1
2024.04.09,LYD,8.0586,1
2024.04.09,MYR,8.2657,1
2024.04.09,MAD,3.8465,1
2024.04.09,PKR,0.14042,1
2024.04.09,SAR,10.3982,1
2024.04.09,VND,0.0015718,1
2024.04.09,THB,1.07729,1
2024.04.09,AED,10.6188,1
2024.04.09,TND,12.4776,1
2024.04.09,UZS,0.0030882,1
2024.04.09,TWD,1.221,1
2024.04.09,TMT,11.1421,1
2024.04.09,RSD,0.36025,1
2024.04.09,TJS,3.561,1
2024.04.09,GEL,14.9113,1
2024.04.09,BRL,7.2282,1
2024.04.09,XAU,91142.72,1
2024.04.09,XAG,1077.33,1
2024.04.09,XPT,36701.93,1
2024.04.09,XPD,39706.75,1
2024.04.10,AUD,25.8124,1
2024.04.10,CAD,28.721,1
2024.04.10,CNY,5.391,1
2024.04.10,CZK,1.6689,1
2024.04.10,DKK,5.6781,1
2024.04.10,HKD,4.9797,1
2024.04.10,HUF,0.108859,10
2024.04.10,INR,0.46801,1
2024.04.10,IDR,0.0024573,1
2024.04.10,ILS,10.5607,1
2024.04.10,JPY,0.25683,10
2024.04.10,KZT,0.087285,100
2024.04.10,KRW,0.028779,1
2024.04.10,MXN,2.3908,1
2024.04.10,MDL,2.2031,1
2024.04.10,NZD,23.6073,1
2024.04.10,NOK,3.6529,1
2024.04.10,RUB,0.42009,1
2024.04.10,SGD,28.9707,1
2024.04.10,ZAR,2.1066,1
2024.04.10,SEK,3.6968,1
2024.04.10,CHF,43.1427,1
2024.04.10,EGP,0.8201,1
2024.04.10,GBP,49.4411,1
2024.04.10,USD,38.9945,1
2024.04.10,BYN,14.1736,1
2024.04.10,AZN,22.942,1
2024.04.10,RON,8.5247,1
2024.04.10,TRY,1.2113,1
2024.04.10,XDR,51.7542,1
2024.04.10,BGN,21.6552,1
2024.04.10,EUR,42.3519,1
2024.04.10,PLN,9.9519,1
2024.04.10,DZD,0.29133,1
2024.04.10,BDT,0.35452,1
2024.04.10,AMD,0.099159,1
2024.04.10,DOP,0.66115,1
2024.04.10,IRR,0.00092851,1
2024.04.10,IQD,0.029769,1
2024.04.10,KGS,0.43587,1
2024.04.10,LBP,0.000436,1
2024.04.10,LYD,8.0586,1
2024.04.10,MYR,8.2657,1
2024.04.10,MAD,3.8465,1
2024.04.10,PKR,0.14042,1
2024.04.10,SAR,10.3982,1
2024.04.10,VND,0.0015718,1
2024.04.10,THB,1.07729,1
2024.04.10,AED,10.6188,1
2024.04.10,TND,12.4776,1
2024.04.10,UZS,0.0030882,1
2024.04.10,TWD,1.221,1
2024.04.10,TMT,11.1421,1
2024.04.10,RSD,0.36025,1
2024.04.10,TJS,3.561,1
2024.04.10,GEL,14.9113,1
2024.04.10,BRL,7.2282,1
2024.04.10,XAU,91816.06,1
2024.04.10,XAG,1094.07,1
2024.04.10,XPT,38216.95,1
2024.04.10,XPD,41443.74,1
2024.04.11,AUD,25.8334,1
2024.04.11,CAD,28.7697,1
2024.04.11,CNY,5.3953,1
2024.04.11,CZK,1.6696,1
2024.04.11,DKK,5.6791,1
2024.04.11,HKD,4.9822,1
2024.04.11,HUF,0.108839,10
2024.04.11,INR,0.46907,1
2024.04.11,IDR,0.0024591,1
2024.04.11,ILS,10.5088,1
2024.04.11,JPY,0.257,10
2024.04.11,KZT,0.087068,100
2024.04.11,KRW,0.028923,1
2024.04.11,MXN,2.3922,1
2024.04.11,MDL,2.2155,1
2024.04.11,NZD,23.7183,1
2024.04.11,NOK,3.6607,1
2024.04.11,RUB,0.41828,1
2024.04.11,SGD,29.0157,1
2024.04.11,ZAR,2.11,1
2024.04.11,SEK,3.7031,1
2024.04.11,CHF,43.1911,1
2024.04.11,EGP,0.8206,1
2024.04.11,GBP,49.5361,1
2024.04.11,USD,39.0232,1
2024.04.11,BYN,14.1841,1
2024.04.11,AZN,22.9616,1
2024.04.11,RON,8.5254,1
2024.04.11,TRY,1.2096,1
2024.04.11,XDR,51.789,1
2024.04.11,BGN,21.6591,1
2024.04.11,EUR,42.3616,1
2024.04.11,PLN,9.9503,1
2024.04.11,DZD,0.29133,1
2024.04.11,BDT,0.35452,1
2024.04.11,AMD,0.099159,1
2024.04.11,DOP,0.66115,1
2024.04.11,IRR,0.00092851,1
2024.04.11,IQD,0.029769,1
2024.04.11,KGS,0.43587,1
2024.04.11,LBP,0.000436,1
2024.04.11,LYD,8.0586,1
2024.04.11,MYR,8.2657,1
2024.04.11,MAD,3.8465,1
2024.04.11,PKR,0.14042,1
2024.04.11,SAR,10.3982,1
2024.04.11,VND,0.0015718,1
2024.04.11,THB,1.07729,1
2024.04.11,AED,10.6188,1
2024.04.11,TND,12.4776,1
2024.04.11,UZS,0.0030882,1
2024.04.11,TWD,1.221,1
2024.04.11,TMT,11.1421,1
2024.04.11,RSD,0.36025,1
2024.04.11,TJS,3.561,1
2024.04.11,GEL,14.9113,1
2024.04.11,BRL,7.2282,1
2024.04.11,XAU,91611.64,1
2024.04.11,XAG,1095.89,1
2024.04.11,XPT,38364.49,1
2024.04.11,XPD,42872.06,1
2024.04.12,AUD,25.5451,1
2024.04.12,CAD,28.6104,1
2024.04.12,CNY,5.4121,1
2024.04.12,CZK,1.6545,1
2024.04.12,DKK,5.6325,1
2024.04.12,HKD,4.9992,1
2024.04.12,HUF,0.107805,10
2024.04.12,INR,0.4708,1
2024.04.12,IDR,0.0024682,1
2024.04.12,ILS,10.4213,1
2024.04.12,JPY,0.25588,10
2024.04.12,KZT,0.087496,100
2024.04.12,KRW,0.028708,1
2024.04.12,MXN,2.3802,1
2024.04.12,MDL,2.2158,1
2024.04.12,NZD,23.4496,1
2024.04.12,NOK,3.6159,1
2024.04.12,RUB,0.41791,1
2024.04.12,SGD,28.9402,1
2024.04.12,ZAR,2.0829,1
2024.04.12,SEK,3.6432,1
2024.04.12,CHF,42.9093,1
2024.04.12,EGP,0.8237,1
2024.04.12,GBP,49.1123,1
2024.04.12,USD,39.1676,1
2024.04.12,BYN,14.2366,1
2024.04.12,AZN,23.0465,1
2024.04.12,RON,8.4522,1
2024.04.12,TRY,1.2139,1
2024.04.12,XDR,51.7136,1
2024.04.12,BGN,21.4852,1
2024.04.12,EUR,42.019,1
2024.04.12,PLN,9.8674,1
2024.04.12,DZD,0.29133,1
2024.04.12,BDT,0.35452,1
2024.04.12,AMD,0.099159,1
2024.04.12,DOP,0.66115,1
2024.04.12,IRR,0.00092851,1
2024.04.12,IQD,0.029769,1
2024.04.12,KGS,0.43587,1
2024.04.12,LBP,0.000436,1
2024.04.12,LYD,8.0586,1
2024.04.12,MYR,8.2657,1
2024.04.12,MAD,3.8465,1
2024.04.12,PKR,0.14042,1
2024.04.12,SAR,10.3982,1
2024.04.12,VND,0.0015718,1
2024.04.12,THB,1.07729,1
2024.04.12,AED,10.6188,1
2024.04.12,TND,12.4776,1
2024.04.12,UZS,0.0030882,1
2024.04.12,TWD,1.221,1
2024.04.12,TMT,11.1421,1
2024.04.12,RSD,0.36025,1
2024.04.12,TJS,3.561,1
2024.04.12,GEL,14.9113,1
2024.04.12,BRL,7.2282,1
2024.04.12,XAU,91588.73,1
2024.04.12,XAG,1095.64,1
2024.04.12,XPT,37927.16,1
2024.04.12,XPD,41290.88,1
2024.04.13,AUD,25.5451,1
2024.04.13,CAD,28.6104,1
2024.04.13,CNY,5.4121,1
2024.04.13,CZK,1.6545,1
2024.04.13,DKK,5.6325,1
2024.04.13,HKD,4.9992,1
2024.04.13,HUF,0.107805,10
2024.04.13,INR,0.4708,1
2024.04.13,IDR,0.0024682,1
2024.04.13,ILS,10.4213,1
2024.04.13,JPY,0.25588,10
2024.04.13,KZT,0.087496,100
2024.04.13,KRW,0.028708,1
2024.04.13,MXN,2.3802,1
2024.04.13,MDL,2.2158,1
2024.04.13,NZD,23.4496,1
2024.04.13,NOK,3.6159,1
2024.04.13,RUB,0.41791,1
2024.04.13,SGD,28.9402,1
2024.04.13,ZAR,2.0829,1
2024.04.13,SEK,3.6432,1
2024.04.13,CHF,42.9093,1
2024.04.13,EGP,0.8237,1
2024.04.13,GBP,49.1123,1
